,Date,Low,High,Close,Open,Volume,Adj Close
1146,2015-08-18,94.04,95.85,95.17,94.08,22278848.0,95.17
1145,2013-08-06,37.94,39.25,38.55,39.11,63950800.0,38.55
1144,2015-08-17,93.39,94.46,93.93,94.42,18313531.0,93.93
1143,2012-12-12,27.37,28.14,27.5801,28.0,46704200.0,27.5801
1142,2016-08-04,122.51,124.79,124.36,122.94,21065974.0,124.36
1141,2012-05-30,27.86,29.55,28.19,28.695,57267900.0,28.19
1140,2015-05-21,80.08,80.92,80.48,80.19,13402749.0,80.48
1139,2014-12-02,75.04,75.91,75.46,75.33,16773884.0,75.46
1138,2016-04-21,112.31,114.04,113.44,112.55,20875230.0,113.44
1137,2015-05-06,77.05,78.81,78.1,77.97,28663026.0,78.1
1136,2013-01-29,30.71,32.07,30.79,32.0,72976500.0,30.79
1135,2018-05-02,174.2,178.08,176.07,174.246,30424450.0,176.07
1134,2017-09-05,169.55,172.3875,170.72,171.27,13175866.0,170.72
1133,2016-01-13,95.21,100.58,95.44,100.58,33410553.0,95.44
1132,2015-02-06,74.25,75.7,74.47,75.68,21210994.0,74.47
1131,2014-12-23,80.4,82.17,80.61,82.02,19865820.0,80.61
1130,2015-06-16,80.45,81.51,81.06,80.82,13693666.0,81.06
1129,2016-11-14,113.5535,119.1256,115.08,119.1256,51377040.0,115.08
1128,2012-09-12,20.28,21.16,20.931,20.76,121584000.0,20.931
1127,2018-05-04,173.06,176.98,176.61,173.08,17677844.0,176.61
1126,2015-12-03,103.35,106.85,104.38,106.27,23236485.0,104.38
1125,2018-07-25,214.27,218.62,217.5,215.715,64592585.0,217.5
1124,2012-10-12,19.48,19.8,19.5181,19.75,18809400.0,19.5181
1123,2015-07-30,91.8,95.81,95.21,94.91,86211323.0,95.21
1122,2015-09-29,85.72,90.06,86.67,89.1,42281838.0,86.67
1121,2013-08-28,39.88,40.85,40.548,39.96,57918200.0,40.548
1120,2013-09-25,48.46,49.54,49.46,49.23,87879700.0,49.46
1119,2015-10-27,102.4,104.1,103.7,102.94,23795472.0,103.7
1118,2015-07-27,93.8301,96.61,94.17,96.58,38585381.0,94.17
1117,2015-08-11,92.9006,94.76,93.62,93.73,22491031.0,93.62
1116,2014-07-22,68.61,69.77,69.27,69.76,40301800.0,69.27
1115,2014-12-03,74.4,75.73,74.88,75.38,16689857.0,74.88
1114,2014-06-09,61.79,63.34,62.88,62.4,37573600.0,62.88
1113,2017-09-18,169.34,172.07,170.01,171.99,12785437.0,170.01
1112,2014-01-07,57.22,58.55,57.92,57.7,77207400.0,57.92
1111,2012-11-06,20.99,21.37,21.1712,21.24,29062700.0,21.1712
1110,2016-06-13,113.31,115.48,113.95,115.0,31718239.0,113.95
1109,2013-08-05,38.25,39.32,39.189,38.43,79994800.0,39.189
1108,2018-01-16,178.04,181.75,178.39,181.5,35027166.0,178.39
1107,2017-08-11,166.85,168.82,168.08,167.95,13664032.0,168.08
1106,2015-09-16,92.63,93.6,93.45,92.9,16321193.0,93.45
1105,2015-10-15,94.9,96.3,95.96,94.99,27557516.0,95.96
1104,2013-07-22,25.72,26.13,26.045,25.99,27526300.0,26.045
1103,2018-04-20,165.81,168.43,166.28,167.79,19119438.0,166.28
1102,2014-12-22,80.0,81.89,81.45,80.08,31395770.0,81.45
1101,2017-08-18,166.21,168.67,167.41,166.84,14933261.0,167.41
1100,2016-04-26,108.15,110.5,108.76,110.49,22521534.0,108.76
1099,2015-08-21,85.61,89.18,86.06,87.52,62778680.0,86.06
1098,2016-01-22,95.49,98.07,97.94,96.41,30495387.0,97.94
1097,2014-06-19,64.21,65.5756,64.3415,65.46,34133800.0,64.3415
1096,2017-07-28,169.05,173.43,172.45,169.07,24036502.0,172.45
1095,2015-11-25,105.1,106.6,105.41,106.33,15150785.0,105.41
1094,2014-01-27,51.85,54.9401,53.55,54.73,73924100.0,53.55
1093,2017-05-04,148.72,151.52,150.85,150.17,36060301.0,150.85
1092,2016-08-18,123.64,124.26,123.91,124.01,12400816.0,123.91
1091,2014-06-18,64.05,65.75,65.6,64.49,35493200.0,65.6
1090,2016-06-23,113.54,115.09,115.08,114.37,16176895.0,115.08
1089,2016-11-18,116.84,119.13,117.02,118.39,22879303.0,117.02
1088,2014-03-07,69.47,71.18,69.8,71.08,38927000.0,69.8
1087,2016-07-07,115.36,116.97,115.85,116.63,16630201.0,115.85
1086,2018-03-07,178.07,183.82,183.71,178.74,19097293.0,183.71
1085,2014-05-05,59.18,61.35,61.22,59.67,46057000.0,61.22
1084,2017-09-21,170.01,172.27,171.11,171.69,11054545.0,171.11
1083,2014-11-24,73.35,74.35,74.01,73.54,22103831.0,74.01
1082,2016-10-21,129.7,132.13,132.07,129.78,19088794.0,132.07
1081,2018-06-26,196.23,199.1,199.0,197.6,17897576.0,199.0
1080,2016-12-21,118.48,119.2,119.04,118.92,10767646.0,119.04
1079,2018-04-11,163.25,168.65,166.32,165.36,56144633.0,166.32
1078,2016-02-09,96.82,102.4,99.54,97.14,62709018.0,99.54
1077,2013-01-07,28.65,29.79,29.4213,28.69,83781800.0,29.4213
1076,2014-01-10,57.06,58.3,57.94,57.13,42449500.0,57.94
1075,2018-07-24,212.6,216.2,214.67,215.11,28468681.0,214.67
1074,2016-09-07,129.95,131.98,131.05,130.04,27990796.0,131.05
1073,2016-04-15,109.2,110.97,109.64,110.79,20922803.0,109.64
1072,2013-06-17,23.75,24.25,24.022,23.91,33664500.0,24.022
1071,2017-08-29,165.0,168.43,168.05,165.25,10992617.0,168.05
1070,2017-08-10,166.85,170.59,167.4,170.06,20353485.0,167.4
1069,2014-09-30,78.6,79.7067,79.04,79.35,35899444.0,79.04
1068,2014-11-10,74.61,75.4799,75.0,75.36,21575126.0,75.0
1067,2015-02-04,75.01,76.35,75.63,75.09,20277368.0,75.63
1066,2013-06-21,24.05,24.7,24.53,24.59,45833900.0,24.53
1065,2017-12-19,178.22,180.08,179.51,179.95,14769239.0,179.51
1064,2016-10-12,128.46,129.66,129.05,129.01,11072991.0,129.05
1063,2016-03-22,111.17,112.88,112.25,111.36,19001076.0,112.25
1062,2013-11-18,45.8,48.84,45.83,48.47,85910000.0,45.83
1061,2015-11-30,103.75,106.0999,104.24,105.84,20383179.0,104.24
1060,2015-02-09,73.45,74.83,74.44,74.05,16194322.0,74.44
1059,2015-02-27,78.62,81.23,78.97,80.68,30739197.0,78.97
1058,2016-02-23,105.12,107.47,105.46,106.85,25319315.0,105.46
1057,2018-03-22,163.72,170.27,164.89,166.13,73389988.0,164.89
1056,2016-07-19,118.66,120.85,120.61,118.99,21541292.0,120.61
1055,2012-07-25,28.08,29.49,29.34,28.39,17230200.0,29.34
1054,2017-06-13,148.9,151.18,150.68,150.15,20316202.0,150.68
1053,2016-10-10,129.2,130.7,130.24,129.68,15138720.0,130.24
1052,2018-06-07,186.77,190.97,188.18,190.75,21503171.0,188.18
1051,2015-04-13,81.92,83.94,83.01,81.93,26883094.0,83.01
1050,2014-02-21,68.45,69.96,68.59,69.69,70932400.0,68.59
1049,2014-09-24,77.51,78.62,78.535,78.1,30596541.0,78.535
1048,2013-07-18,26.12,26.77,26.18,26.75,24806900.0,26.18
1047,2015-11-19,105.95,107.73,106.26,107.36,25520599.0,106.26
